Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Recommended For,Recommended By,Owned Copies,Original Purchase Date,Original Purchase Location,Condition,Condition Description,BCID
13525945,So Good They Can't Ignore You: Why Skills Trump Passion in the Quest for Work You Love,Cal Newport,"Newport, Cal",,"=""1455509108""","=""9781455509102""",0,4.09,Business Plus,ebook,288,2012,2012,,2020/01/28,"to-read-culture-nf, to-read","to-read-culture-nf (#60), to-read (#131)",to-read,,,,0,,,0,,,,,
20174424,"City of Stairs (The Divine Cities, #1)",Robert Jackson Bennett,"Bennett, Robert Jackson",,"=""080413717X""","=""9780804137171""",0,4.05,Broadway Books,Paperback,452,2014,2014,,2020/04/01,to-read,to-read (#130),to-read,,,,0,,,0,,,,,
52566051,The Catcher in the Rye,J.D. Salinger,"Salinger, J.D.",,"=""""","=""""",3,3.81,"Little, Brown and Company",Kindle Edition,212,2019,1951,2018/01/08,2017/12/30,"read-classics, year-2018","read-classics (#27), year-2018 (#1)",read,,,,1,,,0,,,,,
44770129,"Ultralearning: Master Hard Skills, Outsmart the Competition, and Accelerate Your Career",Scott H. Young,"Young, Scott H.",,"=""""","=""""",4,3.93,HarperBusiness,Kindle Edition,304,2019,2019,2020/03/12,2020/01/27,"read-culture-nf, year-2020","read-culture-nf (#63), year-2020 (#10)",read,,,,1,,,0,,,,,
22085568,The Culture Map: Breaking Through the Invisible Boundaries of Global Business,Erin Meyer,"Meyer, Erin",,"=""""","=""""",0,4.35,PublicAffairs,Kindle Edition,290,2014,2014,,2020/03/05,to-read,to-read (#129),to-read,,,,0,,,0,,,,,
37173847,"Foundryside (The Founders Trilogy, #1)",Robert Jackson Bennett,"Bennett, Robert Jackson",,"=""""","=""""",4,4.22,Crown,Kindle Edition,512,2018,2018,2020/03/01,2018/11/25,"read-fantasy, year-2020","read-fantasy (#145), year-2020 (#9)",read,,,,1,,,0,,,,,
29214420,Doughnut Economics: Seven Ways to Think Like a 21st-Century Economist,Kate Raworth,"Raworth, Kate",,"=""1847941389""","=""9781847941381""",0,4.21,Random House Business,Paperback,384,2017,2017,,2020/02/10,"to-read, to-read-culture-nf","to-read (#128), to-read-culture-nf (#70)",to-read,,,,0,,,0,,,,,
6418757,"Death in the Clouds (Hercule Poirot, #12)",Agatha Christie,"Christie, Agatha",,"=""""","=""""",3,3.84,William Morrow Paperbacks,Kindle Edition,240,2010,1935,2020/02/14,2020/02/10,"read-classics, year-2020","read-classics (#34), year-2020 (#8)",read,,,,1,,,0,,,,,
7804739,The Economics Anti-Textbook: A Critical Thinker's Guide to Microeconomics,Roderick Hill,"Hill, Roderick",Anthony Myatt,"=""1842779397""","=""9781842779392""",0,4.11,Zed Books,Paperback,320,2010,2010,,2020/02/10,to-read,to-read (#127),to-read,,,,0,,,0,,,,,
41104077,Invisible Women: Data Bias in a World Designed for Men,Caroline Criado Pérez,"Pérez, Caroline Criado",,"=""1419729071""","=""9781419729072""",0,4.40,Abrams Press,Hardcover,411,2019,2019,,2020/02/10,to-read,to-read (#126),to-read,,,,0,,,0,,,,,
1713426,Predictably Irrational: The Hidden Forces That Shape Our Decisions,Dan Ariely,"Ariely, Dan",,"=""""","=""""",0,4.12,HarperCollins Canada ,Hardcover,247,2008,2008,,2020/02/10,to-read,to-read (#125),to-read,,,,0,,,0,,,,,
8205855,"The 4 Hour Workweek, Expanded And Updated: Expanded And Updated, With Over 100 New Pages Of Cutting Edge Content",Timothy Ferriss,"Ferriss, Timothy",,"=""""","=""""",0,3.91,Harmony,Kindle Edition,416,2009,2007,,2020/02/08,to-read,to-read (#124),to-read,,,,0,,,0,,,,,
19776547,Essentialism: The Disciplined Pursuit of Less,Greg McKeown,"McKeown, Greg",,"=""""","=""""",3,4.03,Crown Business,Kindle Edition,272,2014,2011,2020/02/09,2020/01/22,"read-culture-nf, year-2020","read-culture-nf (#62), year-2020 (#7)",read,,,,1,,,0,,,,,
19545272,The Three Pillars of Zen,Roshi P. Kapleau,"Kapleau, Roshi P.",,"=""""","=""""",0,4.03,Anchor,Kindle Edition,480,2013,1965,,2020/02/08,to-read,to-read (#123),to-read,,,,0,,,0,,,,,
20734897,"Zen Mind, Beginner's Mind",Shunryu Suzuki,"Suzuki, Shunryu",David     Chadwick,"=""""","=""""",0,4.19,Shambhala Publications,Kindle Edition,144,2011,1970,,2020/02/08,to-read,to-read (#122),to-read,,,,0,,,0,,,,,
39863447,"Loonshots: How to Nurture the Crazy Ideas That Win Wars, Cure Diseases, and Transform Industries",Safi Bahcall,"Bahcall, Safi",,"=""1250185963""","=""9781250185969""",0,4.07,St. Martin's Press,Hardcover,368,2019,2019,,2020/02/05,to-read,to-read (#121),to-read,,,,0,,,0,,,,,
38390751,The Infinite Game,Simon Sinek,"Sinek, Simon",,"=""073521350X""","=""9780735213500""",0,4.20,Portfolio,Hardcover,272,2019,2019,,2020/02/05,to-read,to-read (#120),to-read,,,,0,,,0,,,,,
29342515,"The Coaching Habit: Say Less, Ask More & Change the Way You Lead Forever",Michael Bungay Stanier,"Stanier, Michael Bungay",,"=""""","=""""",0,4.01,Box of Crayons Press,Kindle Edition,117,2016,2016,,2020/02/05,to-read,to-read (#119),to-read,,,,0,,,0,,,,,
29939161,Radical Candor: Be a Kickass Boss Without Losing Your Humanity,Kim Malone Scott,"Scott, Kim Malone",,"=""1250103509""","=""9781250103505""",0,4.11,St. Martin's Press,Hardcover,246,2017,2017,,2020/02/05,to-read,to-read (#118),to-read,,,,0,,,0,,,,,
45443017,The Leader You Want to Be: Five Essential Principles for Bringing Out Your Best Self--Every Day,Amy Jen Su,"Su, Amy Jen",,"=""1633695913""","=""9781633695917""",0,4.37,Harvard Business Review Press,hardcover,256,2019,2019,,2020/02/05,to-read,to-read (#117),to-read,,,,0,,,0,,,,,
6692921,"Three Act Tragedy (Hercule Poirot, #11)",Agatha Christie,"Christie, Agatha",,"=""""","=""""",4,3.86,William Morrow ,Kindle Edition,224,2006,1934,2020/02/02,2020/02/02,"read-classics, year-2020","read-classics (#33), year-2020 (#6)",read,,,,1,,,0,,,,,
22155,Let My People Go Surfing: The Education of a Reluctant Businessman,Yvon Chouinard,"Chouinard, Yvon",,"=""0143037838""","=""9780143037835""",4,4.22,Penguin Books,Paperback,272,2006,2005,2020/01/31,2020/01/22,"read-culture-nf, year-2020","read-culture-nf (#61), year-2020 (#5)",read,,,,1,,,0,,,,,
30390901,The Selfish Gene,Richard Dawkins,"Dawkins, Richard",,"=""""","=""""",0,4.14,OUP Oxford,Kindle Edition,496,2016,1976,,2020/01/30,to-read,to-read (#116),to-read,,,,0,,,0,,,,,
12513560,The Demon-Haunted World: Science as a Candle in the Dark,Carl Sagan,"Sagan, Carl",Ann Druyan,"=""""","=""""",0,4.26,Ballantine Books,Kindle Edition,457,2011,1996,,2020/01/30,to-read,to-read (#115),to-read,,,,0,,,0,,,,,
24113,"Gödel, Escher, Bach: an Eternal Golden Braid",Douglas R. Hofstadter,"Hofstadter, Douglas R.",,"=""0465026567""","=""9780465026562""",0,4.27,Basic Books,Paperback,777,1999,1979,,2020/01/30,to-read,to-read (#114),to-read,,,,0,,,0,,,,,
11426436,The Shock Doctrine: The Rise of Disaster Capitalism,Naomi Klein,"Klein, Naomi",,"=""""","=""""",0,4.23,,Kindle Edition,720,,2006,,2020/01/30,to-read,to-read (#113),to-read,,,,0,,,0,,,,,
11923102,Good to Great: Why Some Companies Make the Leap... and Others Don't,James C. Collins,"Collins, James C.",,"=""""","=""""",0,4.12,HarperBusiness,Kindle Edition,324,2011,2001,,2020/01/22,"to-read, to-read-culture-nf","to-read (#107), to-read-culture-nf (#65)",to-read,,,,0,,,0,,,,,
18662473,Give and Take: A Revolutionary Approach to Success,Adam M. Grant,"Grant, Adam M.",,"=""""","=""""",0,4.07,Viking Adult,Kindle Edition,321,2013,2013,,2020/01/22,"to-read, to-read-culture-nf","to-read (#108), to-read-culture-nf (#64)",to-read,,,,0,,,0,,,,,
8696865,How to Win Friends & Influence People,Dale Carnegie,"Carnegie, Dale",,"=""""","=""""",0,4.21,Simon & Schuster,Kindle Edition,291,2010,1936,,2020/01/22,"to-read, to-read-culture-nf","to-read (#109), to-read-culture-nf (#63)",to-read,,,,0,,,0,,,,,
26156469,Never Split the Difference: Negotiating As If Your Life Depended On It,Chris Voss,"Voss, Chris",Tahl Raz,"=""0062407805""","=""9780062407801""",0,4.38,Harper Business,Hardcover,274,2016,2016,,2020/01/22,"to-read, to-read-culture-nf","to-read (#104), to-read-culture-nf (#69)",to-read,,,,0,,,0,,,,,
41795733,Range: Why Generalists Triumph in a Specialized World,David   Epstein,"Epstein, David",,"=""0735214484""","=""9780735214484""",0,4.16,Riverhead Books,Hardcover,352,2019,2019,,2020/01/22,"to-read, to-read-culture-nf","to-read (#105), to-read-culture-nf (#67)",to-read,,,,0,,,0,,,,,
23848190,Extreme Ownership: How U.S. Navy SEALs Lead and Win,Jocko Willink,"Willink, Jocko",Leif Babin,"=""1250067057""","=""9781250067050""",0,4.25,St. Martin's Press,Hardcover,320,2015,2015,,2020/01/22,"to-read, to-read-culture-nf","to-read (#106), to-read-culture-nf (#66)",to-read,,,,0,,,0,,,,,
10968874,Six Easy Pieces: Essentials of Physics By Its Most Brilliant Teacher,Richard P. Feynman,"Feynman, Richard P.","Robert B. Leighton, Matthew L. Sands","=""""","=""""",0,4.21,Basic Books,Kindle Edition,180,2011,1962,,2020/01/24,"to-read, to-read-culture-nf","to-read (#110), to-read-culture-nf (#62)",to-read,,,,0,,,0,,,,,
50485797,"Gig Mindset: Reclaim Your Time, Reinvent Your Career, and Ride the Next Wave of Disruption",Paul Estes,"Estes, Paul",,"=""""","=""""",0,3.91,Lioncrest Publishing,Kindle Edition,191,2020,,,2020/01/27,"to-read, to-read-culture-nf","to-read (#111), to-read-culture-nf (#61)",to-read,,,,0,,,0,,,,,
18624272,So Good They Can't Ignore You: Why Skills Trump Passion in the Quest for Work You Love,Cal Newport,"Newport, Cal",,"=""""","=""""",0,4.09,Grand Central Publishing,Kindle Edition,267,2012,2012,,2020/01/27,to-read,to-read (#112),to-read,,,,0,,,0,,,,,
28137887,"Harry Potter and the Goblet of Fire (Harry Potter, #4)",J.K. Rowling,"Rowling, J.K.",Olly Moss,"=""""","=""""",5,4.56,Pottermore Publishing,Kindle Edition,735,2015,2000,2013/12/30,2013/12/30,year-2020,year-2020 (#4),read,,,,1,,,0,,,,,
6589966,Eat That Frog!: 21 Great Ways to Stop Procrastinating and Get More Done in Less Time ,Brian Tracy,"Tracy, Brian",,"=""""","=""""",3,3.87,Berrett-Koehler,Kindle Edition,145,2007,2001,2020/01/22,2020/01/18,"read-culture-nf, year-2020","read-culture-nf (#60), year-2020 (#3)",read,,,,1,,,0,,,,,
31694126,Progress - Ten Reasons to Look Forward to the Future,Johan Norberg,"Norberg, Johan",,"=""""","=""""",0,4.08,,,304,,2016,,2020/01/08,"to-read, to-read-culture-nf","to-read (#103), to-read-culture-nf (#59)",to-read,,,,0,,,0,,,,,
37880811,Make Time: How to Focus on What Matters Every Day,Jake Knapp,"Knapp, Jake",John Zeratsky,"=""0525572422""","=""9780525572428""",0,4.08,Currency,Hardcover,287,2018,2018,,2020/01/07,"to-read, to-read-culture-nf","to-read (#101), to-read-culture-nf (#57)",to-read,,,,0,,,0,,,,,
40672036,Digital Minimalism: Choosing a Focused Life in a Noisy World,Cal Newport,"Newport, Cal",,"=""""","=""""",0,4.07,Portfolio,Kindle Edition,302,2019,2019,,2020/01/07,"to-read, to-read-culture-nf","to-read (#100), to-read-culture-nf (#56)",to-read,,,,0,,,0,,,,,
31140332,"Thrawn (Star Wars: Thrawn, #1)",Timothy Zahn,"Zahn, Timothy",,"=""1780894848""","=""9781780894843""",0,4.28,Random House,Hardcover,427,2017,2017,,2020/01/05,"to-read, to-read-science-fiction","to-read (#99), to-read-science-fiction (#11)",to-read,,,,0,,,0,,,,,
25067046,Lost Stars (Star Wars),Claudia Gray,"Gray, Claudia",,"=""1484724984""","=""9781484724989""",0,4.26,Disney Lucasfilm Press,Hardcover,551,2015,2015,,2020/01/05,"to-read, to-read-science-fiction","to-read (#98), to-read-science-fiction (#10)",to-read,,,,0,,,0,,,,,
11250317,The Song of Achilles,Madeline Miller,"Miller, Madeline",,"=""1408816032""","=""9781408816035""",0,4.39,Bloomsbury Publishing,Hardcover,352,2011,2011,,2019/12/03,"to-read, to-read-historical","to-read (#91), to-read-historical (#6)",to-read,,,,0,,,0,,,,,
13158800,The Light Between Oceans,M.L. Stedman,"Stedman, M.L.",,"=""1451681739""","=""9781451681734""",0,4.02,Scribner,Hardcover,362,2012,2012,,2019/12/10,"to-read, to-read-historical","to-read (#93), to-read-historical (#5)",to-read,,,,0,,,0,,,,,
7069,The World According to Garp,John Irving,"Irving, John",,"=""0345915593""","=""9780345915597""",0,4.09,Ballantine Books,Hardcover,610,1999,1978,,2019/11/05,"to-read, to-read-classics","to-read (#71), to-read-classics (#5)",to-read,,,,0,,,0,,,,,
104089,Tigana,Guy Gavriel Kay,"Kay, Guy Gavriel",,"=""0451457765""","=""9780451457769""",0,4.06,Roc,Paperback,676,1999,1990,,2019/10/01,"to-read, to-read-fantasy","to-read (#68), to-read-fantasy (#16)",to-read,,,,0,,,0,,,,,
1885,Pride and Prejudice,Jane Austen,"Austen, Jane",Anna Quindlen,"=""""","=""""",0,4.27,Modern Library,Paperback,279,2000,1813,,2019/10/01,"to-read, to-read-classics","to-read (#69), to-read-classics (#4)",to-read,,,,0,,,0,,,,,
104086,The Summer Tree (The Fionavar Tapestry #1),Guy Gavriel Kay,"Kay, Guy Gavriel",,"=""0451458222""","=""9780451458223""",0,3.98,Ace Books,Paperback,383,2001,1984,,2019/10/01,"to-read, to-read-fantasy","to-read (#67), to-read-fantasy (#15)",to-read,,,,0,,,0,,,,,
5043,"The Pillars of the Earth (Kingsbridge, #1)",Ken Follett,"Follett, Ken",,"=""""","=""""",0,4.32,NAL Trade,Paperback,976,2002,1989,,2019/10/01,"to-read, to-read-classics","to-read (#66), to-read-classics (#3)",to-read,,,,0,,,0,,,,,
394535,"Blood Meridian, or the Evening Redness in the West",Cormac McCarthy,"McCarthy, Cormac",,"=""""","=""""",0,4.16,Vintage Books,Paperback,351,1992,1985,,2019/10/01,"to-read, to-read-classics","to-read (#65), to-read-classics (#2)",to-read,,,,0,,,0,,,,,
122372,Les Thanatonautes,Bernard Werber,"Werber, Bernard",,"=""225313922X""","=""9782253139225""",0,4.05,Le Livre de Poche,Mass Market Paperback,502,1996,1994,,2019/08/06,"to-read, to-read-science-fiction","to-read (#62), to-read-science-fiction (#9)",to-read,,,,0,,,0,,,,,
22027399,Debout les morts (Chemins nocturnes),Fred Vargas,"Vargas, Fred",,"=""""","=""""",0,3.88,Viviane Hamy,Kindle Edition,269,2012,1995,,2019/08/06,"to-read, to-read-broad-fiction","to-read (#61), to-read-broad-fiction (#6)",to-read,,,,0,,,0,,,,,
5505135,"L'Alliance des Trois (Autre-Monde, #1)",Maxime Chattam,"Chattam, Maxime",,"=""2226188630""","=""9782226188632""",0,3.99,Albin Michel,Paperback,496,2008,2008,,2019/06/02,"to-read, to-read-fantasy","to-read (#57), to-read-fantasy (#14)",to-read,,,,0,,,0,,,,,
34051011,Pachinko,Min Jin Lee,"Lee, Min Jin",,"=""""","=""""",0,4.28,Grand Central Publishing,Kindle Edition,496,2017,2017,,2019/04/16,"to-read, to-read-historical","to-read (#55), to-read-historical (#4)",to-read,,,,0,,,0,,,,,
13453029,"Wool Omnibus (Silo, #1)",Hugh Howey,"Howey, Hugh",,"=""""","=""""",0,4.20,Broad Reach Publishing,Kindle Edition,509,2012,2012,,2019/04/03,"to-read, to-read-science-fiction","to-read (#52), to-read-science-fiction (#8)",to-read,,,,0,,,0,,,,,
40445,"Altered Carbon (Takeshi Kovacs, #1)",Richard K. Morgan,"Morgan, Richard K.",,"=""0345457692""","=""""",0,4.04,Del Rey / Ballantine Books,Mass Market Paperback,526,2006,2002,,2019/04/03,"to-read, to-read-science-fiction","to-read (#53), to-read-science-fiction (#7)",to-read,,,,0,,,0,,,,,
18800655,Terms of Enlistment (Frontlines #1),Marko Kloos,"Kloos, Marko",,"=""""","=""""",0,4.02,47North,Kindle Edition,347,2013,2013,,2019/04/03,"to-read, to-read-science-fiction","to-read (#54), to-read-science-fiction (#6)",to-read,,,,0,,,0,,,,,
45252,"Pandora's Star (Commonwealth Saga, #1)",Peter F. Hamilton,"Hamilton, Peter F.",Marta García Martínez,"=""0345461622""","=""9780345461629""",0,4.23,Del Rey,Hardcover,768,2005,2004,,2019/04/03,"to-read, to-read-science-fiction","to-read (#51), to-read-science-fiction (#5)",to-read,,,,0,,,0,,,,,
15803037,"Red Sparrow (Red Sparrow Trilogy, #1)",Jason  Matthews,"Matthews, Jason",,"=""1476706123""","=""9781476706122""",0,3.95,Scribner,Hardcover,434,2013,2013,,2018/12/28,"to-read, to-read-broad-fiction","to-read (#39), to-read-broad-fiction (#5)",to-read,,,,0,,,0,,,,,
888628,"Neuromancer (Sprawl, #1)",William Gibson,"Gibson, William",Jack Womack,"=""""","=""""",0,3.90,Ace Books,Paperback,320,2000,1984,,2018/12/09,"to-read, to-read-science-fiction","to-read (#36), to-read-science-fiction (#4)",to-read,,,,0,,,0,,,,,
77711,"A Fire Upon the Deep (Zones of Thought, #1)",Vernor Vinge,"Vinge, Vernor",,"=""0812515285""","=""9780812515282""",0,4.13,Tor Science Fiction,Mass Market Paperback,613,2010,1992,,2018/09/26,"to-read, to-read-science-fiction","to-read (#31), to-read-science-fiction (#3)",to-read,,,,0,,,0,,,,,
77773,"To Say Nothing of the Dog (Oxford Time Travel, #2)",Connie Willis,"Willis, Connie",,"=""0553575384""","=""9780553575385""",0,4.10,Bantam Books,Mass Market Paperback,512,1998,1998,,2017/07/02,"to-read, to-read-science-fiction","to-read (#23), to-read-science-fiction (#2)",to-read,,,,0,,,0,,,,,
402093,"Shōgun (Asian Saga, #1)",James Clavell,"Clavell, James",,"=""""","=""""",0,4.39,Dell,Paperback,1152,2009,1975,,2016/12/30,"to-read, to-read-historical","to-read (#21), to-read-historical (#3)",to-read,,,,0,,,0,,,,,
59282,The Egyptian,Mika Waltari,"Waltari, Mika","Lynda S. Robinson, Naomi Walford","=""1556524412""","=""9781556524417""",0,4.16,Chicago Review Press,Paperback,512,2002,1945,,2016/02/17,"to-read, to-read-historical","to-read (#20), to-read-historical (#2)",to-read,,,,0,,,0,,,,,
13218192,The Marriage Plot,Jeffrey Eugenides,"Eugenides, Jeffrey",,"=""125001476X""","=""9781250014764""",0,3.45,Picador,Paperback,406,2012,2011,,2016/01/05,"to-read, to-read-broad-fiction","to-read (#18), to-read-broad-fiction (#4)",to-read,,,,0,,,0,,,,,
1305,Gates of Fire,Steven Pressfield,"Pressfield, Steven",,"=""055338368X""","=""9780553383683""",0,4.39,Bantam,Paperback,526,2005,1998,,2015/07/17,"to-read, to-read-historical","to-read (#17), to-read-historical (#1)",to-read,,,,0,,,0,,,,,
7058602,2666,Roberto Bolaño,"Bolaño, Roberto","Cristina Rodriguez, Artur Guerra, Ignacio Echevarría","=""9725648161""","=""9789725648162""",0,4.15,Quetzal Editores,Paperback,1032,2009,2004,,2015/06/03,"to-read, to-read-broad-fiction","to-read (#12), to-read-broad-fiction (#3)",to-read,,,,0,,,1,,,unspecified,,
16133885,A Sorte de Jim,Kingsley Amis,"Amis, Kingsley",Salvato Telles de Menezes,"=""9897220100""","=""9789897220104""",0,3.76,Quetzal Editores,Paperback,368,2012,1954,,2015/06/03,"to-read, to-read-broad-fiction","to-read (#11), to-read-broad-fiction (#2)",to-read,,,,0,,,1,,,unspecified,,
8505011,"The Knife of Never Letting Go (Chaos Walking, #1)",Patrick Ness,"Ness, Patrick",Nick Podehl,"=""""","=""""",0,3.96,Candlewick on Brilliance Audio,Audible Audio,497,2010,2008,,2015/03/22,"to-read, to-read-science-fiction","to-read (#7), to-read-science-fiction (#1)",to-read,,,,0,,,0,,,,,
6566798,The Curious Incident of the Dog in the Night-Time,Mark Haddon,"Haddon, Mark",,"=""""","=""""",0,3.89,Vintage,Kindle Edition,240,2004,2003,,2014/11/15,"to-read, to-read-broad-fiction","to-read (#27), to-read-broad-fiction (#1)",to-read,,,,0,,,0,,,,,
18716197,The ONE Thing: The Surprisingly Simple Truth Behind Extraordinary Results,Gary Keller,"Keller, Gary",Jay Papasan,"=""""","=""""",3,4.10,Bard Press,Kindle Edition,133,2013,2013,2019/11/29,2019/11/19,"read-culture-nf, year-2019","read-culture-nf (#56), year-2019 (#27)",read,,,,1,,,0,,,,,
225640,Citadelle,Antoine de Saint-Exupéry,"Saint-Exupéry, Antoine de",,"=""207036108X""","=""9782070361083""",0,4.18,Gallimard,Mass Market Paperback,628,2000,1948,,2020/01/01,"to-read, to-read-classics","to-read (#96), to-read-classics (#1)",to-read,,,,0,,,0,,,,,
35068705,"The Poppy War (The Poppy War, #1)",R.F. Kuang,"Kuang, R.F.",,"=""0062662597""","=""9780062662590""",0,4.04,Harper Voyager,ebook,531,2018,2018,,2019/12/28,"to-read, to-read-fantasy","to-read (#95), to-read-fantasy (#13)",to-read,,,,0,,,0,,,,,
17910048,"The Goblin Emperor (The Goblin Emperor, #1)",Katherine Addison,"Addison, Katherine",,"=""076532699X""","=""9780765326997""",0,4.01,Tor Books,Hardcover,446,2014,2014,,2019/11/19,"to-read, to-read-fantasy","to-read (#81), to-read-fantasy (#12)",to-read,,,,0,,,0,,,,,
35963697,"The Rage of Dragons (The Burning, #1)",Evan Winter,"Winter, Evan",,"=""""","=""""",0,4.36,Beautiful Beast,Kindle Edition,440,2017,2017,,2019/02/12,"to-read, to-read-fantasy","to-read (#50), to-read-fantasy (#11)",to-read,,,,0,,,0,,,,,
24876258,"The Aeronaut's Windlass (The Cinder Spires, #1)",Jim Butcher,"Butcher, Jim",,"=""0451466802""","=""9780451466808""",0,4.18,Roc,Hardcover,630,2015,2015,,2018/12/30,"to-read, to-read-fantasy","to-read (#41), to-read-fantasy (#10)",to-read,,,,0,,,0,,,,,
407813,"The Blue Sword (Damar, #1)",Robin McKinley,"McKinley, Robin",,"=""0441068804""","=""9780441068807""",0,4.18,Ace Books,Mass Market Paperback,256,1987,1982,,2018/09/30,"to-read, to-read-fantasy","to-read (#32), to-read-fantasy (#9)",to-read,,,,0,,,0,,,,,
25895524,"Red Sister (Book of the Ancestor, #1)",Mark  Lawrence,"Lawrence, Mark",,"=""1101988851""","=""9781101988855""",0,4.14,Ace,Hardcover,469,2017,2017,,2018/09/12,"to-read, to-read-fantasy","to-read (#30), to-read-fantasy (#8)",to-read,,,,0,,,0,,,,,
43545,"The Once and Future King (The Once and Future King, #1-4)",T.H. White,"White, T.H.",,"=""0441627404""","=""9780441627400""",0,4.04,Ace,Mass Market Paperback,639,1987,1958,,2018/04/05,"to-read, to-read-fantasy","to-read (#28), to-read-fantasy (#7)",to-read,,,,0,,,0,,,,,
19161852,"The Fifth Season (The Broken Earth, #1)",N.K. Jemisin,"Jemisin, N.K.",,"=""""","=""""",0,4.28,Orbit,Paperback,468,2015,2015,,2017/12/24,"to-read, to-read-fantasy","to-read (#26), to-read-fantasy (#6)",to-read,,,,0,,,0,,,,,
11284194,"The Girl Who Circumnavigated Fairyland in a Ship of Her Own Making (Fairyland, #1)",Catherynne M. Valente,"Valente, Catherynne M.",Ana Juan,"=""142992313X""","=""9781429923132""",0,3.91,Feiwel & Friends,ebook,264,2011,2011,,2015/06/05,"to-read, to-read-fantasy","to-read (#16), to-read-fantasy (#5)",to-read,,,,0,,,0,,,,,
8176893,"The Hundred Thousand Kingdoms (Inheritance Trilogy, #1)",N.K. Jemisin,"Jemisin, N.K.",,"=""""","=""""",0,3.86,Orbit,Kindle Edition,417,2010,2010,,2015/03/14,"to-read, to-read-fantasy","to-read (#6), to-read-fantasy (#4)",to-read,,,,0,,,0,,,,,
15784099,"Three Parts Dead (Craft Sequence, #1)",Max Gladstone,"Gladstone, Max",,"=""""","=""""",0,3.98,Tor Books,Kindle Edition,334,2012,2012,,2014/12/22,"to-read, to-read-fantasy","to-read (#3), to-read-fantasy (#3)",to-read,,,,0,,,0,,,,,
8134944,"Gardens of the Moon (Malazan Book of the Fallen, #1)",Steven Erikson,"Erikson, Steven",,"=""""","=""""",0,3.88,Tor Books,Kindle Edition,497,2004,1999,,2014/11/05,"to-read, to-read-fantasy","to-read (#1), to-read-fantasy (#2)",to-read,,,,0,,,0,,,,,
17383866,"Promise of Blood (Powder Mage, #1)",Brian  McClellan,"McClellan, Brian",,"=""""","=""""",0,4.10,Orbit,Kindle Edition,560,2013,2013,,2014/11/05,"to-read, to-read-fantasy","to-read (#8), to-read-fantasy (#1)",to-read,,,,0,,,0,,,,,
6346975,Moonwalking with Einstein: The Art and Science of Remembering Everything,Joshua Foer,"Foer, Joshua",,"=""159420229X""","=""9781594202292""",0,3.87,"Penguin Press HC, The",Hardcover,307,2011,2011,,2020/01/02,"to-read, to-read-culture-nf","to-read (#97), to-read-culture-nf (#55)",to-read,,,,0,,,0,,,,,
6493208,The Immortal Life of Henrietta Lacks,Rebecca Skloot,"Skloot, Rebecca",,"=""1400052173""","=""9781400052172""",0,4.07,Crown Publishing Group,Hardcover,370,2010,2010,,2019/11/24,"to-read, to-read-culture-nf","to-read (#86), to-read-culture-nf (#52)",to-read,,,,0,,,0,,,,,
26530355,Misbehaving: The Making of Behavioral Economics,Richard H. Thaler,"Thaler, Richard H.",,"=""039335279X""","=""9780393352795""",0,4.19,W. W. Norton  Company,Paperback,358,2016,2016,,2019/11/24,"to-read, to-read-culture-nf","to-read (#88), to-read-culture-nf (#2)",to-read,,,,0,,,0,,,,,
82120,The Worldly Philosophers,Robert L. Heilbroner,"Heilbroner, Robert L.",,"=""068486214X""","=""9780684862149""",0,4.15,Touchstone/Simon & Schuster (NY),Paperback,368,1999,1953,,2019/12/17,"to-read, to-read-culture-nf","to-read (#94), to-read-culture-nf (#54)",to-read,,,,0,,,0,,,,,
8520610,Quiet: The Power of Introverts in a World That Can't Stop Talking,Susan Cain,"Cain, Susan",Carlo Prosperi,"=""0307352145""","=""9780307352149""",0,4.06,"Crown Publishing Group/Random House, Inc.",Hardcover,352,2012,2012,,2019/11/24,"to-read, to-read-culture-nf","to-read (#87), to-read-culture-nf (#1)",to-read,,,,0,,,0,,,,,
20893477,How We Got to Now: Six Innovations That Made the Modern World,Steven Johnson,"Johnson, Steven",,"=""1594632960""","=""9781594632969""",0,4.10,Riverhead Books,Hardcover,293,2014,2014,,2019/12/10,"to-read, to-read-culture-nf","to-read (#92), to-read-culture-nf (#53)",to-read,,,,0,,,0,,,,,
18770267,Make It Stick: The Science of Successful Learning,Peter C. Brown,"Brown, Peter C.","Henry L. Roediger III, Mark A. McDaniel","=""0674729013""","=""9780674729018""",0,4.16,Belknap Press,Hardcover,253,2014,2014,,2019/11/18,"to-read, to-read-culture-nf","to-read (#80), to-read-culture-nf (#48)",to-read,,,,0,,,0,,,,,
11468377,"Thinking, Fast and Slow",Daniel Kahneman,"Kahneman, Daniel",,"=""0374275637""","=""9780374275631""",0,4.16,"Farrar, Straus and Giroux",Hardcover,499,2011,2011,,2019/11/19,"to-read, to-read-culture-nf","to-read (#82), to-read-culture-nf (#3)",to-read,,,,0,,,0,,,,,
